schemeCode,schemeName,NAV,scheme_type,scheme_category
Scheme Code,Scheme Name,Net Asset Value,,
120270,LIC MF ELSS Tax Saver-Direct Plan-Growth,173.4068,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
120269,LIC MF ELSS Tax Saver-Direct Plan-IDCW,38.2929,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
100865,LIC MF ELSS Tax Saver-Regular Plan-Growth,150.9097,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
100864,LIC MF ELSS Tax Saver-Regular Plan-IDCW,31.5919,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134878,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134865,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134876,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134847,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
135976,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
135979,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134877,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134864,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134879,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134867,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134881,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134863,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
135977,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
135983,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134880,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134868,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134875,LIC MF ULIS (10 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134846,LIC MF ULIS (10 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134882,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134870,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134884,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134869,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
135978,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
135981,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134883,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134871,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134885,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134873,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134887,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134872,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
135980,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
135982,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134886,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
134874,LIC MF ULIS (15Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
120259,LIC MF ULIS (5 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment,40.2755,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
100325,LIC MF ULIS (5 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment,36.0247,Open Ended Schemes(Equity Scheme - ELSS),LIC Mutual Fund
139781,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,33.9225,Open Ended Schemes(Equity Scheme - ELSS),Mahindra Manulife Mutual Fund
139780,Mahindra Manulife ELSS Tax Saver Fund - Regular Plan - IDCW,18.5784,Open Ended Schemes(Equity Scheme - ELSS),Mahindra Manulife Mutual Fund
139782,Mahindra Manulife ELSS Tax Saver Fund- Direct Plan - IDCW,22.9555,Open Ended Schemes(Equity Scheme - ELSS),Mahindra Manulife Mutual Fund
139783,Mahindra Manulife ELSS Tax Saver Fund- Regular Plan - Growth,28.6745,Open Ended Schemes(Equity Scheme - ELSS),Mahindra Manulife Mutual Fund
135781,Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth,56.925,Open Ended Schemes(Equity Scheme - ELSS),Mirae Asset Mutual Fund
135782,Mirae Asset ELSS Tax Saver Fund - Direct Plan - IDCW,26.599,Open Ended Schemes(Equity Scheme - ELSS),Mirae Asset Mutual Fund
135784,Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth,50.048,Open Ended Schemes(Equity Scheme - ELSS),Mirae Asset Mutual Fund
135783,Mirae Asset ELSS Tax Saver Fund - Regular Plan - IDCW,22.463,Open Ended Schemes(Equity Scheme - ELSS),Mirae Asset Mutual Fund
133386,Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option,56.5938,Open Ended Schemes(Equity Scheme - ELSS),Motilal Oswal Mutual Fund
133383,Motilal Oswal ELSS Tax Saver Fund - IDCW Payout,29.1140,Open Ended Schemes(Equity Scheme - ELSS),Motilal Oswal Mutual Fund
133385,Motilal Oswal ELSS Tax Saver Fund - Regular Plan - Growth Option,49.0787,Open Ended Schemes(Equity Scheme - ELSS),Motilal Oswal Mutual Fund
133384,Motilal Oswal ELSS Tax Saver Fund Direct - IDCW Payout,37.6076,Open Ended Schemes(Equity Scheme - ELSS),Motilal Oswal Mutual Fund
135653,Navi ELSS Tax Saver Fund - Direct Plan IDCW Payout,34.2563,Open Ended Schemes(Equity Scheme - ELSS),Navi Mutual Fund
135652,Navi ELSS Tax Saver Fund - Regular Plan IDCW Payout,28.9558,Open Ended Schemes(Equity Scheme - ELSS),Navi Mutual Fund
135654,Navi ELSS Tax Saver Fund- Direct Plan- Growth Option,34.6863,Open Ended Schemes(Equity Scheme - ELSS),Navi Mutual Fund
135655,Navi ELSS Tax Saver Fund- Regular Plan- Growth Option,28.9587,Open Ended Schemes(Equity Scheme - ELSS),Navi Mutual Fund
151471,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN GROWTH,15.5304,Open Ended Schemes(Equity Scheme - ELSS),Navi Mutual Fund
151473,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN IDCW PAYOUT,15.5374,Open Ended Schemes(Equity Scheme - ELSS),Navi Mutual Fund
151472,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - REGULAR PLAN GROWTH,15.1037,Open Ended Schemes(Equity Scheme - ELSS),Navi Mutual Fund
151474,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - REGULAR PLAN IDCW PAYOUT,15.1634,Open Ended Schemes(Equity Scheme - ELSS),Navi Mutual Fund
133866,NIPPON INDIA ELSS TAX SAVER FUND - ANNUAL IDCW Option,21.8593,Open Ended Schemes(Equity Scheme - ELSS),Nippon India Mutual Fund
133865,NIPPON INDIA ELSS TAX SAVER FUND - DIRECT Plan - ANNUAL IDCW Option,23.8371,Open Ended Schemes(Equity Scheme - ELSS),Nippon India Mutual Fund
118801,NIPPON INDIA ELSS TAX SAVER FUND - DIRECT Plan - IDCW Option,48.2542,Open Ended Schemes(Equity Scheme - ELSS),Nippon India Mutual Fund
118803,Nippon India ELSS Tax Saver Fund - Direct Plan Growth Plan - Growth Option,143.0359,Open Ended Schemes(Equity Scheme - ELSS),Nippon India Mutual Fund
103197,NIPPON INDIA ELSS TAX SAVER FUND - IDCW Option,35.9600,Open Ended Schemes(Equity Scheme - ELSS),Nippon India Mutual Fund
103196,Nippon India ELSS Tax Saver Fund-Growth Plan-Growth Option,129.8262,Open Ended Schemes(Equity Scheme - ELSS),Nippon India Mutual Fund
151611,NJ ELSS Tax Saver Scheme Direct Growth,14.46,Open Ended Schemes(Equity Scheme - ELSS),NJ Mutual Fund
151612,NJ ELSS Tax Saver Scheme Direct IDCW,14.46,Open Ended Schemes(Equity Scheme - ELSS),NJ Mutual Fund
151609,NJ ELSS Tax Saver Scheme Regular Growth,13.79,Open Ended Schemes(Equity Scheme - ELSS),NJ Mutual Fund
151610,NJ ELSS Tax Saver Scheme Regular IDCW,13.79,Open Ended Schemes(Equity Scheme - ELSS),NJ Mutual Fund
135600,PGIM India ELSS Tax Saver Fund - Direct Plan - Dividend Option,19.11,Open Ended Schemes(Equity Scheme - ELSS),PGIM India Mutual Fund
135601,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,39.37,Open Ended Schemes(Equity Scheme - ELSS),PGIM India Mutual Fund
135599,PGIM India ELSS Tax Saver Fund - Regular Plan - Dividend Option,17.84,Open Ended Schemes(Equity Scheme - ELSS),PGIM India Mutual Fund
135598,PGIM India ELSS Tax Saver Fund - Regular Plan - Growth Option,34.11,Open Ended Schemes(Equity Scheme - ELSS),PGIM India Mutual Fund
147481,Parag Parikh ELSS Tax Saver Fund- Direct Growth,33.8254,Open Ended Schemes(Equity Scheme - ELSS),PPFAS Mutual Fund
147482,Parag Parikh ELSS Tax Saver Fund- Regular Growth,31.2838,Open Ended Schemes(Equity Scheme - ELSS),PPFAS Mutual Fund
120847,quant ELSS Tax Saver Fund - Growth Option - Direct Plan,415.8145,Open Ended Schemes(Equity Scheme - ELSS),quant Mutual Fund
100175,quant ELSS Tax Saver Fund - Growth Option - Regular Plan,369.5499,Open Ended Schemes(Equity Scheme - ELSS),quant Mutual Fund
120846,quant ELSS Tax Saver Fund - IDCW Option - Direct Plan,55.4302,Open Ended Schemes(Equity Scheme - ELSS),quant Mutual Fund
100174,quant ELSS Tax Saver Fund - IDCW Option - Regular Plan,51.3162,Open Ended Schemes(Equity Scheme - ELSS),quant Mutual Fund
111549,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,130.86,Open Ended Schemes(Equity Scheme - ELSS),Quantum Mutual Fund
111550,Quantum ELSS Tax Saver Fund - Direct Plan IDCW,130.02,Open Ended Schemes(Equity Scheme - ELSS),Quantum Mutual Fund
141070,Quantum ELSS Tax Saver Fund - Regular Plan Growth Option,124.02,Open Ended Schemes(Equity Scheme - ELSS),Quantum Mutual Fund
141071,Quantum ELSS Tax Saver Fund - Regular Plan IDCW,123.18,Open Ended Schemes(Equity Scheme - ELSS),Quantum Mutual Fund
150838,Samco ELSS Tax Saver Fund - Direct Plan - Growth Option,12.89,Open Ended Schemes(Equity Scheme - ELSS),Samco Mutual Fund
150839,Samco ELSS Tax Saver Fund - Regular Plan - Growth Option,12.32,Open Ended Schemes(Equity Scheme - ELSS),Samco Mutual Fund
119722,SBI ELSS Tax Saver Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),120.0674,Open Ended Schemes(Equity Scheme - ELSS),SBI Mutual Fund
119723,SBI ELSS Tax Saver FUND - DIRECT PLAN -GROWTH,484.7512,Open Ended Schemes(Equity Scheme - ELSS),SBI Mutual Fund
103883,SBI ELSS Tax Saver Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),90.6219,Open Ended Schemes(Equity Scheme - ELSS),SBI Mutual Fund
105628,SBI ELSS Tax Saver FUND - REGULAR PLAN- GROWTH,446.9853,Open Ended Schemes(Equity Scheme - ELSS),SBI Mutual Fund
145819,Shriram ELSS Tax Saver Fund - Direct Growth,23.8585,Open Ended Schemes(Equity Scheme - ELSS),Shriram Mutual Fund
145822,Shriram ELSS Tax Saver Fund - Direct- IDCW,23.6738,Open Ended Schemes(Equity Scheme - ELSS),Shriram Mutual Fund
145820,Shriram ELSS Tax Saver Fund - Regular Growth,21.0583,Open Ended Schemes(Equity Scheme - ELSS),Shriram Mutual Fund
145821,Shriram ELSS Tax Saver Fund - Regular-IDCW,21.0613,Open Ended Schemes(Equity Scheme - ELSS),Shriram Mutual Fund
149571,Sundaram ELSS Tax Saver Fund Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW),554.5014,Open Ended Schemes(Equity Scheme - ELSS),Sundaram Mutual Fund
149570,Sundaram ELSS Tax Saver Fund Direct Plan Growth,555.0663,Open Ended Schemes(Equity Scheme - ELSS),Sundaram Mutual Fund
149569,Sundaram ELSS Tax Saver Fund Regular Growth,517.6593,Open Ended Schemes(Equity Scheme - ELSS),Sundaram Mutual Fund
149572,Sundaram ELSS Tax Saver Fund Regular Plan - Income Distribution CUM Capital Withdrawal Option (IDCW),415.1324,Open Ended Schemes(Equity Scheme - ELSS),Sundaram Mutual Fund
119281,Tata ELSS Fund- Direct Plan - Payout of IDCW Option,234.8558,Open Ended Schemes(Equity Scheme - ELSS),Tata Mutual Fund
100474,Tata ELSS Fund- Regular Plan - Payout of IDCW Option,101.6075,Open Ended Schemes(Equity Scheme - ELSS),Tata Mutual Fund
132756,Tata ELSS Fund-Growth-Direct Plan,52.2888,Open Ended Schemes(Equity Scheme - ELSS),Tata Mutual Fund
132757,Tata ELSS Fund-Growth-Regular Plan,45.4034,Open Ended Schemes(Equity Scheme - ELSS),Tata Mutual Fund
118866,Taurus ELSS Tax Saver Fund - Direct Plan - Growth,195.74,Open Ended Schemes(Equity Scheme - ELSS),Taurus Mutual Fund
118867,Taurus ELSS Tax Saver Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,90.21,Open Ended Schemes(Equity Scheme - ELSS),Taurus Mutual Fund
100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,178.94,Open Ended Schemes(Equity Scheme - ELSS),Taurus Mutual Fund
108402,Taurus ELSS Tax Saver Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,83.83,Open Ended Schemes(Equity Scheme - ELSS),Taurus Mutual Fund
119307,Union ELSS Tax Saver Fund - Direct Plan - Growth Option,71.09,Open Ended Schemes(Equity Scheme - ELSS),Union Mutual Fund
119306,Union ELSS Tax Saver Fund - Direct Plan - IDCW Option,71.09,Open Ended Schemes(Equity Scheme - ELSS),Union Mutual Fund
116051,Union ELSS Tax Saver Fund - Growth Option,65.13,Open Ended Schemes(Equity Scheme - ELSS),Union Mutual Fund
116052,Union ELSS Tax Saver Fund - IDCW Option,36.41,Open Ended Schemes(Equity Scheme - ELSS),Union Mutual Fund
120715,UTI ELSS Tax Saver Fund - Direct Plan - Growth Option,232.0049,Open Ended Schemes(Equity Scheme - ELSS),UTI Mutual Fund
120714,UTI ELSS Tax Saver Fund - Direct Plan - IDCW,54.675,Open Ended Schemes(Equity Scheme - ELSS),UTI Mutual Fund
100821,UTI ELSS Tax Saver Fund - Regular Plan - Growth Option,206.1657,Open Ended Schemes(Equity Scheme - ELSS),UTI Mutual Fund
100820,UTI ELSS Tax Saver Fund - Regular Plan - IDCW,39.3861,Open Ended Schemes(Equity Scheme - ELSS),UTI Mutual Fund
150587,WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth,18.230,Open Ended Schemes(Equity Scheme - ELSS),WhiteOak Capital Mutual Fund
150586,WhiteOak Capital ELSS Tax Saver Fund Direct Plan IDCW,18.230,Open Ended Schemes(Equity Scheme - ELSS),WhiteOak Capital Mutual Fund
150589,WhiteOak Capital ELSS Tax Saver Fund Regular Plan Growth,17.226,Open Ended Schemes(Equity Scheme - ELSS),WhiteOak Capital Mutual Fund
150588,WhiteOak Capital ELSS Tax Saver Fund Regular Plan IDCW,17.226,Open Ended Schemes(Equity Scheme - ELSS),WhiteOak Capital Mutual Fund
151796,360 ONE FLEXICAP FUND-DIRECT PLAN- GROWTH,15.5334,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),360 ONE Mutual Fund
151798,360 ONE FLEXICAP FUND-DIRECT PLAN- IDCW,15.5334,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),360 ONE Mutual Fund
151799,360 ONE FLEXICAP FUND-REGULAR PLAN- GROWTH,14.9095,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),360 ONE Mutual Fund
151797,360 ONE FLEXICAP FUND-REGULAR PLAN- IDCW,14.9095,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),360 ONE Mutual Fund
154043,Abakkus Flexi Cap Fund - Direct - Growth,9.9830,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Abakkus Mutual Fund
154045,Abakkus Flexi Cap Fund - Direct - IDCW,9.9870,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Abakkus Mutual Fund
154041,Abakkus Flexi Cap Fund - Regular - Growth,9.9670,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Abakkus Mutual Fund
154042,Abakkus Flexi Cap Fund - Regular - IDCW,9.9670,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Abakkus Mutual Fund
120564,Aditya Birla Sun Life Flexi Cap Fund - Growth - Direct Plan,2094.39,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Aditya Birla Sun Life Mutual Fund
103166,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,1865.82,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Aditya Birla Sun Life Mutual Fund
120565,Aditya Birla Sun Life Flexi Cap Fund -DIRECT - IDCW,228.04,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Aditya Birla Sun Life Mutual Fund
103165,Aditya Birla Sun Life Flexi Cap Fund -Regular - IDCW,160.74,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Aditya Birla Sun Life Mutual Fund
141925,Axis Flexi Cap Fund - Direct Plan - Growth,29.21,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Axis Mutual Fund
141926,Axis Flexi Cap fund - Direct Plan - IDCW,19.05,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Axis Mutual Fund
141927,Axis Flexi Cap Fund - Regular Plan - Growth,26.31,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Axis Mutual Fund
141928,Axis Flexi Cap Fund - Regular Plan - IDCW,17.33,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Axis Mutual Fund
151898,Bajaj Finserv Flexi Cap Fund -Regular Plan-Growth,14.664,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Bajaj Finserv Mutual Fund
151895,Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth,15.187,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Bajaj Finserv Mutual Fund
151896,Bajaj Finserv Flexi Cap Fund-Direct Plan-IDCW,15.187,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Bajaj Finserv Mutual Fund
151897,Bajaj Finserv Flexi Cap Fund-Regular Plan-IDCW,14.664,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Bajaj Finserv Mutual Fund
108594,BANDHAN Flexi Cap Fund - Regular Plan - Growth,211.971,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Bandhan Mutual Fund
108595,BANDHAN Flexi Cap Fund - Regular Plan - IDCW,50.620,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Bandhan Mutual Fund
118424,BANDHAN Flexi Cap Fund-Direct Plan-Growth,232.683,Open Ended Schemes(Equity Scheme - Flexi Cap Fund),Bandhan Mutual Fund
